,0
2547,0.13803255835988149
2548,0.7345428872495281
2549,0.6457401439633328
2550,0.24644323770402776
2551,0.5163218972422028
2552,0.5217757734150912
2553,0.11663397158726374
2554,0.7795372804263745
2555,0.35120720486949875
2556,0.8182947237911783
2557,0.7345895762090111
2558,0.398850199486237
2559,0.8376674926184822
2560,0.24981603932393004
2561,0.46540223008312165
2562,0.5271353441006925
2563,0.15306101653972348
2564,0.3155036066249063
2565,0.9861563630094868
2566,0.13868370643570693
2567,0.023113902585357282
2568,0.9340529118998965
2569,0.7678784538408575
2570,0.5085322664857738
2571,0.39917848507830767
2572,0.9321888841538417
2573,0.7170113416629269
2574,0.8859345520803399
2575,0.7139776866880496
2576,0.31962100104630886
2577,0.37162200896182485
2578,0.068854433933629
2579,0.09073766575199049
2580,0.5044039479910749
2581,0.993157679404825
2582,0.5721080153740892
2583,0.7386129232389914
2584,0.7102757352822263
2585,0.17457160110393888
2586,0.022064061564937898
2587,0.7433569548100619
2588,0.11524091639742418
2589,0.4133126205517397
2590,0.43136727492184646
2591,0.7765736557171342
2592,0.5005413690160623
2593,0.8006498697154522
2594,0.3595333654231919
2595,0.7502305715551247
2596,0.04037393418153368
2597,0.7658188431158983
2598,0.2697908639913893
2599,0.41546079737051567
2600,0.9780864890395167
2601,0.6088593130681076
2602,0.9666639977890219
2603,0.8995729284971749
2604,0.6184851364984423
2605,0.14520819863036827
2606,0.5277202793017157
2607,0.12027542353585907
2608,0.5960937891909311
2609,0.63090754575188
2610,0.8173079112227275
2611,0.9757426895383723
2612,0.3846340149058882
2613,0.08518926754738532
2614,0.13940794946348534
2615,0.28890716615219836
2616,0.9484235823002007
2617,0.19002814964908343
2618,0.5851035387973216
2619,0.14402343652848648
2620,0.5611532509824378
2621,0.8879858361205012
2622,0.8426013391953843
2623,0.9416927036542496
2624,0.9055543221682539
2625,0.3575395044304951
2626,0.26250279670904575
2627,0.04661448270594171
2628,0.3533465596857138
2629,0.5918954826511299
2630,0.19315703760853875
2631,0.5437447695293893
2632,0.9033790414127904
2633,0.9721436809906413
2634,0.632902359850024
2635,0.5324950491640741
2636,0.6287538320710555
2637,0.9610962547794278
2638,0.5503413636288954
2639,0.11920540750756914
2640,0.10204782727236039
2641,0.6332190309815006
2642,0.07110876884645156
2643,0.69682770965138
2644,0.2206487515647586
2645,0.7011732561501128
2646,0.2379019535813085
2647,0.02874271105962778
2648,0.46172739120432016
2649,0.3676686802660487
2650,0.8407477277577596
2651,0.3954716154051817
2652,0.5435806815896661
2653,0.11000638423435238
2654,0.3956771600659946
2655,0.008766576673264637
2656,0.17017008721073223
2657,0.9837522709240213
2658,0.8016868819507276
2659,0.865871723876595
2660,0.27897189430818803
2661,0.48222795019487585
2662,0.5492631515429647
2663,0.6827878579790364
2664,0.3476902155565471
2665,0.9807477674331174
2666,0.12916125222288233
2667,0.5081493700442031
2668,0.8205260407710433
2669,0.42408070655880137
2670,0.08408777495131692
2671,0.08050269584261893
2672,0.4986944185538239
2673,0.7254134855811606
2674,0.32135732206000456
2675,0.16388471637715607
2676,0.8460869248459707
2677,0.12129877702829406
2678,0.6403576479895923
2679,0.45164204322304413
2680,0.08947789981448373
2681,0.1924801494466074
2682,0.7940054684632425
2683,0.7777971949487761
2684,0.28412836179850665
2685,0.7147537883801982
2686,0.007219369868865622
2687,0.6281538999641375
2688,0.17373407511454952
2689,0.1353516238058231
2690,0.623146134451136
2691,0.4227612931256738
2692,0.6193581655255408
2693,0.1829777031288361
2694,0.23861772169207052
2695,0.07712946298034262
2696,0.8788284834137777
2697,0.1015180433948687
2698,0.02835947186198906
2699,0.5838069332358956
2700,0.26275069881003943
2701,0.7619201736693145
2702,0.5004379929075955
2703,0.19445953768996582
2704,0.7448771550980715
2705,0.10131136353493075
2706,0.9129099079496307
2707,0.36096259143816123
2708,0.2523213989230967
2709,0.5189458861166776
2710,0.7091403917318504
2711,0.6500101171119355
2712,0.2451267350055243
2713,0.6196562279821323
2714,0.236582220422887
2715,0.7412476094282364
2716,0.6715378073360985
2717,0.33082195131461567
2718,0.33340225419355707
2719,0.7490883072756112
2720,0.19894421078101998
2721,0.7905752738280492
2722,0.7183902764378349
2723,0.2673704264107145
2724,0.5240519226044622
2725,0.9389681375445998
2726,0.158694370856159
2727,0.10809888594529149
2728,0.050800622883270474
2729,0.385551431902446
2730,0.2785963395333756
2731,0.7162757175245715
2732,0.46559692793473006
2733,0.6083881934642366
2734,0.4504029191415586
2735,0.02310031277227398
2736,0.7473965910675705
2737,0.4833350723768144
2738,0.6399123047468295
2739,0.22595327289213862
2740,0.9723332690747731
2741,0.3074098710070621
2742,0.4232344866207851
2743,0.7347552686827863
2744,0.5237138115137254
2745,0.6797783098031875
2746,0.5904394651979227
2747,0.6268383798176518
2748,0.9020721057411673
2749,0.003617141869409979
2750,0.07234981862550782
2751,0.5184044213609225
2752,0.5772512555071136
2753,0.11870290288679042
2754,0.4884406815908141
2755,0.5478114732600051
2756,0.5292035035172166
2757,0.7156774734108307
2758,0.096338679553297
2759,0.014617022668624302
2760,0.9425797503105597
2761,0.5002366864976964
2762,0.56494923782306
2763,0.2738086592396568
2764,0.5050994774974071
2765,0.7568126690114716
2766,0.08701163756768637
2767,0.49624959870977525
2768,0.3165763579739087
2769,0.3772409617696437
2770,0.9448477702199952
2771,0.06713755316330494
2772,0.002595811332626874
2773,0.09251446571681154
2774,0.40106096170890115
2775,0.4966716468074027
2776,0.6948576448125071
2777,0.5429428521943563
2778,0.8900842892013758
2779,0.8169264034950168
2780,0.26962231858641916
2781,0.25556280167057954
2782,0.003263964804073871
2783,0.6430838410329934
2784,0.01102229692373824
2785,0.5715915891209041
2786,0.3780909771166444
2787,0.8763617239431284
2788,0.42961739043589064
2789,0.76334763967342
2790,0.8423812722226527
2791,0.16420314555426285
2792,0.15078588458094866
2793,0.9619176150974619
2794,0.2793869389012359
2795,0.5435111683268959
2796,0.3727767815987777
2797,0.676816810378846
2798,0.19242199316737518
2799,0.1964463546739197
2800,0.9905907887160389
2801,0.6319164635550982
2802,0.5082505098321808
2803,0.48226415266982303
2804,0.44283094866834294
2805,0.6742117911781923
2806,0.8356847334789185
2807,0.5388909488354474
2808,0.624601277869102
2809,0.8232409165113483
2810,0.7621318235008708
2811,0.46943452474152814
2812,0.004804797935779703
2813,0.7094590825676135
2814,0.38818166365770024
2815,0.8104973869934785
2816,0.6518773138398586
2817,0.3699682356587478
2818,0.41741435542074823
2819,0.6556039027570718
2820,0.10745067835507371
2821,0.4056143228846626
2822,0.3888225131267449
2823,0.5070257835472557
2824,0.9947451310115099
2825,0.16504957812881904
2826,0.42187195086649565
2827,0.06281028584358728
2828,0.6872866610340329
2829,0.09491887129027587
2830,0.6228069359054017
2831,0.5445422827623825
2832,0.528566249993591
2833,0.287020569515266
2834,0.09189892314202885
2835,0.21318175020369123
2836,0.48089235427415533
2837,0.9675806186378167
2838,0.5662523355463408
2839,0.4191878180484969
2840,0.35038358571170425
2841,0.6022190602448902
2842,0.659882194323023
2843,0.3300544165279038
2844,0.08778458787286747
2845,0.744402701154229
2846,0.4959808296714374
2847,0.1982124361507681
2848,0.3551110314076429
2849,0.01868391484994547
2850,0.8634585056855129
2851,0.26353821215509887
2852,0.7113632176735819
2853,0.23149321385872734
2854,0.5047224517977517
2855,0.5182176970242914
2856,0.8540127011212751
2857,0.9510296244197141
2858,0.9892180174311025
2859,0.10390511314811246
2860,0.6329810895384604
2861,0.87360219816564
2862,0.7278703049124536
2863,0.3399521609237982
2864,0.5237037590558269
2865,0.059922857059208745
2866,0.02888746546167731
2867,0.8865446486334053
2868,0.886323347457363
2869,0.20105058306049717
2870,0.6003268167013708
2871,0.010730910970054408
2872,0.8838892499991944
2873,0.002131976157781157
2874,0.6293488842796968
2875,0.612388687061502
2876,0.2898237556603871
2877,0.6346513548053967
2878,0.2592805230110874
2879,0.6439904516074356
2880,0.26701148102795347
2881,0.4075600712473173
2882,0.16887550377219052
2883,0.8347292696397469
2884,0.8499197549036487
2885,0.028309802818039964
2886,0.6214060012888933
2887,0.4734087805271062
2888,0.24244035583295032
2889,0.04530922060231035
2890,0.7720480548426972
2891,0.37966441253589245
2892,0.6771469287276216
2893,0.1918935293395776
2894,0.8527960580664733
2895,0.36408975320571924
2896,0.8633986790108221
2897,0.24602916858016222
2898,0.03128340410329189
2899,0.06736315670187698
2900,0.034576460692182454
2901,0.9223456141856261
2902,0.8088183845452652
2903,0.9611750556749743
2904,0.055620321308349374
2905,0.49820620311693753
2906,0.6450899193242428
2907,0.9151863520572836
2908,0.4767188984773494
2909,0.8026533897573388
2910,0.3251574217735478
2911,0.4469945349309994
2912,0.30533987435244914
2913,0.601422754033076
2914,0.8748606328380926
2915,0.4193381794671498
2916,0.4782780203307285
2917,0.680460730096369
2918,0.713802591320868
2919,0.8325435062534484
2920,0.5264584771124051
2921,0.2861151612078058
2922,0.39622713195811365
2923,0.49911846295174167
2924,0.941345423308237
2925,0.8063421068742826
2926,0.04563437116751223
2927,0.026446596606948147
2928,0.13217620224903315
2929,0.760202525141766
2930,0.9750333374798761
2931,0.9059439169831606
2932,0.6193711447863375
2933,0.3548605356310067
2934,0.6490252375187534
2935,0.5058728913068663
2936,0.3104110875284568
2937,0.5086439389795305
2938,0.30625734221067114
2939,0.9091688475510977
2940,0.5419954004868522
2941,0.7397624810253084
2942,0.2579363849031726
2943,0.9074401989018345
2944,0.6763184006464598
2945,0.7609593076625022
2946,0.46998316499205595
2947,0.02916327504131011
2948,0.9344646520024642
2949,0.5584562423773316
2950,0.220531160941288
2951,0.6808499346208261
2952,0.11357154233310385
2953,0.5204628042221356
2954,0.20196459436879
2955,0.43947587159922086
2956,0.528617395205721
2957,0.5677766335154537
2958,0.20715913781483875
2959,0.4943887451342951
2960,0.09725051513063332
2961,0.4819778797401201
2962,0.7383696698609548
2963,0.5748411763131989
2964,0.9059213972100107
2965,0.12382320385023138
2966,0.9349818959074946
2967,0.4077362505218688
2968,0.6685363128673859
2969,0.2598923039132536
2970,0.4002703797002667
2971,0.039423996821499885
2972,0.8223023455437709
2973,0.07433366493945903
2974,0.8527652548939246
2975,0.532970889825586
2976,0.7238025456524118
2977,0.45832067857256675
2978,0.829423711434484
2979,0.8936411606642755
2980,0.631155746281476
2981,0.5033654873174122
2982,0.26460986534275965
2983,0.27994445140701396
2984,0.0532296952004625
2985,0.8380697205311736
2986,0.7535909269339571
2987,0.8980161242968538
2988,0.02553677961396761
2989,0.030961096761403795
2990,0.0022153002274571953
2991,0.05081051464896247
2992,0.2956661295077355
2993,0.334254137107835
2994,0.587704315897905
2995,0.8013330578655499
2996,0.32019901607753976
2997,0.12290970357744069
2998,0.7437940814013949
2999,0.9647607697358105
3000,0.14054712988671314
3001,0.4782167908659617
3002,0.5406204357202088
3003,0.3954948832088305
3004,0.042283625788830714
3005,0.6006650627778404
3006,0.17600176293331715
3007,0.5635123624257516
3008,0.892740248080303
3009,0.07436312106661558
3010,0.27480482527892236
3011,0.24063915058645569
3012,0.534771865251546
3013,0.19199498741211019
3014,0.9415661180474252
3015,0.21853029445209238
3016,0.788272144591885
3017,0.08761192140204366
3018,0.1894450171598988
3019,0.5119128347228672
3020,0.0378871149469433
3021,0.08488374192279913
3022,0.6817146181609101
3023,0.6312503246699204
3024,0.9150370836066809
3025,0.9044373436443334
3026,0.9119763336861083
3027,0.6781170402245975
3028,0.8778697382567869
3029,0.8084147662527178
3030,0.9441092812376322
3031,0.6948281372175937
3032,0.6166981996398196
3033,0.6287916713552337
3034,0.8112665997260837
3035,0.7469009216743554
3036,0.8957822714717809
3037,0.6743831886876329
3038,0.43216955853316485
3039,0.9617012454534664
3040,0.9922523364815837
3041,0.18846766880969723
3042,0.03038065802664336
3043,0.1334529941157292
3044,0.7403084120905511
3045,0.06870996544585062
3046,0.5626578751299058
3047,0.5818742810279863
3048,0.9586788329514658
3049,0.2117883252103281
3050,0.5125962430234206
3051,0.18088198510313902
3052,0.09272888229847209
3053,0.13041186727614285
3054,0.8484584918391816
3055,0.30135755019920274
3056,0.05145030159896269
3057,0.4693981420582649
3058,0.6559977080051842
3059,0.3208282163081325
3060,0.38780549641203954
3061,0.9165733410663945
3062,0.9203554656277637
3063,0.6864263497039976
3064,0.369355163830964
3065,0.9225246977802735
3066,0.20898461477637842
3067,0.8099837162741045
3068,0.02897717718317161
3069,0.7023542645271491
3070,0.3166190438274509
3071,0.11566141431851518
3072,0.5517127518997307
3073,0.3497182469691035
3074,0.9942277715125555
3075,0.37661985296169154
3076,0.24228922200865022
3077,0.6382701661177108
3078,0.1545060240860815
3079,0.042855353953099584
3080,0.45216964793867065
3081,0.2981567300994994
3082,0.667178144720661
3083,0.31316284962567775
3084,0.5544414306549326
3085,0.4454645122905476
3086,0.5625186928593092
3087,0.7739094326861091
3088,0.5287733198586331
3089,0.37776603371257
3090,0.9416757352854901
3091,0.3888529351329205
3092,0.9944715152672535
3093,0.5089550806516621
3094,0.2791427553086534
3095,0.5547968130756349
3096,0.31846273597736396
3097,0.8784784668684631
3098,0.24615151108790978
3099,0.18406866061989013
3100,0.07978973299347569
3101,0.2790048167396374
3102,0.16616896900813882
3103,0.3302891061267771
3104,0.3104823575411154
3105,0.35599589224534056
3106,0.500472904863013
3107,0.5410670091182831
3108,0.6585128400340898
3109,0.14759819945796726
3110,0.19622652261274454
3111,0.07236041883513211
3112,0.7559409085302663
3113,0.0787584605447541
3114,0.9552562980070364
3115,0.5366054136990973
3116,0.4486097100967503
3117,0.6532324916327651
3118,0.06106600063342582
3119,0.4400726425602839
3120,0.0058434499801937045
3121,0.13652946748810313
3122,0.637810654680631
3123,0.980245767414362
3124,0.3869072455298359
3125,0.9617537397098533
3126,0.48053934678293697
3127,0.925734491279562
3128,0.7660129220772287
3129,0.7770841836058027
3130,0.034721973463778255
3131,0.8109027527948292
3132,0.9749171889451785
3133,0.9141868416963237
3134,0.31364757183663927
3135,0.6281563534056529
3136,0.20804378414970903
3137,0.29161898514348583
3138,0.5737757605440522
3139,0.3517996520981952
3140,0.7162429300186268
3141,0.07737771362414358
3142,0.2719380397809804
3143,0.00514857968500082
3144,0.9267659374917524
3145,0.8973769292750956
3146,0.0930222811225978
3147,0.26423175537082844
3148,0.0043189376684033
3149,0.40868755348477404
3150,0.9911891325749939
3151,0.04709890004670525
3152,0.08566840153162414
3153,0.03600272394043913
3154,0.10856747218350982
3155,0.9075281250245734
3156,0.9025347201787807
3157,0.12838096495436913
3158,0.5142732595717283
3159,0.8756465730243647
3160,0.22555007782010106
3161,0.6448843590031709
3162,0.4826191842224812
3163,0.4124230206422187
3164,0.5243332049470154
3165,0.10626764403444822
3166,0.7966980294980671
3167,0.8380617227314445
3168,0.17092595299788538
3169,0.641313200771581
3170,0.09943332477343603
3171,0.5222113960703785
3172,0.6840842362268454
3173,0.17602154544664084
3174,0.1016823881208948
3175,0.6310394748042172
3176,0.39950862091333195
3177,0.39603142153222404
3178,0.3963117073688561
3179,0.8476374358321165
3180,0.7618111780206286
3181,0.701358810943197
3182,0.7865459241746564
3183,0.11016356424150375
3184,0.5990170964663357
3185,0.6668145571508933
3186,0.3022856935598476
3187,0.24720032560979166
3188,0.0404030579721103
3189,0.7375929018679529
3190,0.36697558564216004
3191,0.0490348056369152
3192,0.46049535779432804
3193,0.2343573104518447
3194,0.530355490626752
3195,0.7870867868438852
3196,0.014077476894750918
3197,0.9591844751613181
3198,0.5204026457524751
3199,0.10592999511901224
3200,0.48431646141562623
3201,0.7029313498748521
3202,0.9684827508509508
3203,0.43715001167107503
3204,0.33896203494664157
3205,0.5027069860478088
3206,0.4830343922435547
3207,0.1330408694580656
3208,0.031697986997004546
3209,0.9186848910480749
3210,0.44562980222273985
3211,0.9245506187908142
3212,0.8096789108130281
3213,0.2993527695745145
3214,0.1131658903792726
3215,0.5404887951137731
3216,0.8450888576521524
3217,0.3073293466566054
3218,0.9869517494970514
3219,0.10785959390674293
3220,0.6293933073401602
3221,0.6724793680624992
3222,0.8894019392502365
3223,0.1432907736669362
3224,0.9172511978640507
3225,0.34423013122476587
3226,0.6672605405141172
3227,0.23012790545045358
3228,0.7026450654126609
3229,0.6902955953129812
3230,0.7040949060466667
3231,0.916329305872154
3232,0.39133132846932095
3233,0.44118706307265043
3234,0.581879374052076
3235,0.8842325038125134
3236,0.38343520759628646
3237,0.8728179000966536
3238,0.15344606470675404
3239,0.6210051659235988
3240,0.572999714671942
3241,0.0980456301259165
3242,0.7298638424672103
3243,0.11532127162572059
3244,0.21429329600983782
3245,0.9665930475160841
3246,0.58235705019814
3247,0.5532471175964316
3248,0.3933531547950695
3249,0.07889433487661146
3250,0.6568589909922166
3251,0.09049249017240424
3252,0.04540779763468994
3253,0.6912300265943794
3254,0.00691376242810271
3255,0.21149159432378817
3256,0.9757620707596744
3257,0.2387312225424063
3258,0.7991897133400333
3259,0.38751380504162114
3260,0.45527296190424327
3261,0.4047020331125305
3262,0.47363060016662883
3263,0.7635814142907178
3264,0.358310555629768
3265,0.07996222745905157
3266,0.09348619249881074
3267,0.7192036947052586
3268,0.33312080591071436
3269,0.9961278812079737
3270,0.7144222864027647
3271,0.5623546902173602
3272,0.7524363572129036
3273,0.1209317577242458
3274,0.34753402120638754
3275,0.5384620043743465
3276,0.912611798805108
3277,0.6742343573006458
3278,0.49084320829039296
3279,0.27996510658178975
3280,0.715806917503262
3281,0.609319209554612
3282,0.1399975296527679
3283,0.23214976339269355
3284,0.14698621694878655
3285,0.2711744679305118
3286,0.07803019068448724
3287,0.6599389621362429
3288,0.05850129936895099
3289,0.5662117465184198
3290,0.384350957482424
3291,0.6090669417662775
3292,0.39846833449260477
3293,0.3204379305339371
3294,0.17505429232552516
3295,0.1719109751169715
3296,0.8271371194573197
3297,0.8126919172430129
3298,0.7654429955463077
3299,0.7755516713265148
3300,0.23295040387279276
3301,0.08059009406593576
3302,0.3402913498971861
3303,0.3716990305061476
3304,0.15688099920562482
3305,0.7082500832636619
3306,0.2991429888169139
3307,0.454128309793308
3308,0.6857764029723948
3309,0.9898973025667401
3310,0.30421179447222935
3311,0.16253818044617085
3312,0.3014591295877991
3313,0.6033488228139872
3314,0.1628776455757942
3315,0.4407776334280292
3316,0.7652326129225523
3317,0.38537226795333634
3318,0.4420805922391804
3319,0.6502343427463873
3320,0.7726232918276547
3321,0.457463858928038
3322,0.5233791676180802
3323,0.9788184155937498
3324,0.8248927896131937
3325,0.28389997465555517
3326,0.515600752082314
3327,0.27382048850410456
3328,0.8769767402748251
3329,0.7951772283953815
3330,0.2070785524335247
3331,0.8528667717063921
3332,0.1696262991701496
3333,0.9390052013050664
3334,0.3222716665487697
3335,0.8422275299177671
3336,0.018768399902619803
3337,0.2662410072915433
3338,0.3928815270048448
3339,0.6337685497889808
3340,0.6014026941985843
3341,0.9649547406414148
3342,0.5943477126409842
3343,0.9644649397466553
3344,0.45443039619578096
3345,0.4203123366360699
3346,0.2905131019985625
3347,0.6374747462212662
3348,0.5250804111434852
3349,0.8973584515695264
3350,0.8907997260805822
3351,0.39260594791303327
3352,0.3247757052914301
3353,0.31959443642834484
3354,0.35997632363328413
3355,0.7756041672733579
3356,1.70189160415557e-05
3357,0.8119786162194508
3358,0.6248701380682016
3359,0.007798900599547576
3360,0.9237953742257059
3361,0.09585450619525748
3362,0.9731870093237113
3363,0.6787196478854931
3364,0.4214327645501176
3365,0.3003248512366373
3366,0.541852308415373
3367,0.16754282153355426
3368,0.2833403771558902
3369,0.26444624949383533
3370,0.9353540045939006
3371,0.6548590506327082
3372,0.6293820111622414
3373,0.15740914845035614
3374,0.8370795908729913
3375,0.6956796420069189
3376,0.12754000614553862
3377,0.7300034327900402
3378,0.46315595085625394
3379,0.6344390730943474
3380,0.6960862325457169
3381,0.3358641682852126
3382,0.7046797839880855
3383,0.7212667283644739
3384,0.1144360373966592
3385,0.4648803281677212
3386,0.2469059183332849
3387,0.7691463330592242
3388,0.0174532877786866
3389,0.13070579189247022
3390,0.24176062012298016
3391,0.830867697153605
3392,0.953556680683983
3393,0.3314587241779351
3394,0.09231039283132003
3395,0.4830950569510434
3396,0.6485455388222191
3397,0.02913681315365202
3398,0.1379851619939083
3399,0.326854946172331
3400,0.1022667846245422
3401,0.9930856963430115
3402,0.7392022005589188
3403,0.9381403998458008
3404,0.7183581228900883
3405,0.9190167950214971
3406,0.2592233873908273
3407,0.9813629918396752
3408,0.11454523350203383
3409,0.12977333750718878
3410,0.15774475185910475
3411,0.7891378815367672
3412,0.8071235500437469
3413,0.014618148456920887
3414,0.4935615733325681
3415,0.9490709769608638
3416,0.6745183500406078
3417,0.22792752477150713
3418,0.7024472430392359
3419,0.89417219704141
3420,0.520444865334964
3421,0.13550070225732858
3422,0.8232196040270182
3423,0.40529768375917585
3424,0.5577940694207598
3425,0.9667646360987351
3426,0.7929822506858175
3427,0.5500454040943269
3428,0.6761376873774295
3429,0.7322994998420987
3430,0.017867897556818946
3431,0.5889773083640064
3432,0.3206404147963605
3433,0.9791413549532715
3434,0.9623054712634718
3435,0.6703920981818533
3436,0.37667236389691405
3437,0.7434137336239868
3438,0.22717322353443603
3439,0.8829135622564201
3440,0.14403830307067655
3441,0.1739468802066494
3442,0.5838603926170514
3443,0.2390466365995949
3444,0.14713593403367375
3445,0.6098055448052764
3446,0.53250554173529
3447,0.35289741740556213
3448,0.8380538489654099
3449,0.9113485188459868
3450,0.49302568568562677
3451,0.8178391522522743
3452,0.7612446672579972
3453,0.8760959747974437
3454,0.7114110241048116
3455,0.6200296921582638
3456,0.9245404222399805
3457,0.2861878022635935
3458,0.29699675728076236
3459,0.9529699945672081
3460,0.32100964299275836
3461,0.6531056530889594
3462,0.8529998474783148
3463,0.6145528549504125
3464,0.7668100681075753
3465,0.3353911383855671
3466,0.8340451082563811
3467,0.07561041882162678
3468,0.7060193448710796
3469,0.6936562471554544
3470,0.8878836376298661
3471,0.7481025591577655
3472,0.880758868599515
3473,0.5003123572137567
3474,0.009699872662791376
3475,0.13777447012310695
3476,0.7648171300880678
3477,0.20304272906107057
3478,0.02795274551726956
3479,0.8214388524201549
3480,0.0403743783520909
3481,0.3004382753189425
3482,0.6958780384026665
3483,0.7347569901245639
3484,0.19495613301866532
3485,0.1434473039503732
3486,0.8437993201534413
3487,0.6244422400210946
3488,0.2713325059252447
3489,0.7260114159329085
3490,0.3375479900990961
3491,0.5872311288565685
3492,0.810918033480601
3493,0.9458017788398229
3494,0.18692092940036054
3495,0.4341478163200012
3496,0.032857944101523096
3497,0.5121718369507251
3498,0.1475698283802317
3499,0.45388245556045437
3500,0.9667799832020261
3501,0.7220276093327794
3502,0.08935424642961576
3503,0.866330908402556
3504,0.8648744612182474
3505,0.1896733839304775
3506,0.4369076658291907
3507,0.09984398752648149
3508,0.2614668906442771
3509,0.20112912132546168
3510,0.0898959370032747
3511,0.8806675739749278
3512,0.7898271139124763
3513,0.8673335717466588
3514,0.7319970531871344
3515,0.9432058683052577
3516,0.23267037356833098
3517,0.9950917692770685
3518,0.9343101169292162
3519,0.6688744326076631
3520,0.9756344473823932
3521,0.06095301759452876
3522,0.14633147783713174
3523,0.38905993913128645
3524,0.06281822429464679
3525,0.080520883211329
3526,0.0799028984229031
3527,0.7263009953417379
3528,0.17894445945142023
3529,0.2870584688107809
3530,0.9965425231971824
3531,0.35133753954505687
3532,0.025546653748772963
3533,0.27545718853661827
3534,0.9181461338904465
3535,0.9952430325526476
3536,0.5207836290959966
3537,0.04558511952684108
3538,0.5652432317856939
3539,0.8217979272139251
3540,0.8271443777573882
3541,0.9821441458692478
3542,0.606988081492823
3543,0.915808925465232
3544,0.38232801939730365
3545,0.29497521653849224
3546,0.9896090891653665
3547,0.32663020812068777
3548,0.5581499229004979
3549,0.7019661130714762
3550,0.7549568407903844
3551,0.7015142931017252
3552,0.9306678228538592
3553,0.08743207491637439
3554,0.10976333172663011
3555,0.14264520006626213
3556,0.4659785189655695
3557,0.27972232254687046
3558,0.03309883588241258
3559,0.21817247254722294
3560,0.05844998736634999
3561,0.8883852961862254
3562,0.5196364419270104
3563,0.8320373707375581
3564,0.5164980861432629
3565,0.6002466747713954
3566,0.6805189895960029
3567,0.26804184163560607
3568,0.376532916740981
3569,0.41304388912293477
3570,0.7175086958629552
3571,0.6072068372969875
3572,0.9334755582378326
3573,0.9263664732175909
3574,0.40236548748189516
3575,0.924719264231919
3576,0.7577188427475512
3577,0.898420014809254
3578,0.43030342291153867
3579,0.2549252617100517
3580,0.3579951187949211
3581,0.48950398881386714
3582,0.8777074101478514
3583,0.288391300875653
3584,0.34227525787249546
3585,0.6217886799920231
3586,0.45992257780158274
3587,0.8899006396269851
3588,0.8416049706982583
3589,0.5664287068824181
3590,0.05551906396915718
3591,0.839057605702533
3592,0.41992609421838245
3593,0.3274493136999904
3594,0.3826431541168104
3595,0.854717344997253
3596,0.725622954071967
3597,0.3974970861467214
3598,0.9853433793358793
3599,0.6323650574374138
3600,0.79378803456518
3601,0.8060037532725478
3602,0.8907729021399773
3603,0.6428534797991853
3604,0.03340720136235387
3605,0.91945753470253
3606,0.21732929064760587
3607,0.20896205859702355
3608,0.3182721811660515
3609,0.35816245624782284
3610,0.34289641379031754
3611,0.7432011983920692
3612,0.5147570765354514
3613,0.7515382496508645
3614,0.916865695332094
3615,0.9186755278969219
3616,0.625460430884963
3617,0.3589234015859849
3618,0.4608004334065514
3619,0.4322746371723516
3620,0.2171434449410139
3621,0.3120864846819864
3622,0.20084280399815768
3623,0.8192888487454932
3624,0.7633893421248874
3625,0.722737211070508
3626,0.5902966161422109
3627,0.08916676102764953
3628,0.9891054872504952
3629,0.0032906063770534733
3630,0.5422661944426179
3631,0.10997191284329177
3632,0.6133596182343908
3633,0.7844112602532608
3634,0.5779528713156927
3635,0.9053584858985239
3636,0.6973194243685201
3637,0.9560591956709876
3638,0.6988833094346217
3639,0.002968656585807028
3640,0.11241381072541101
3641,0.10264007135070197
3642,0.6842405539841588
3643,0.05102406585270769
3644,0.254941393967841
3645,0.8114911258228003
3646,0.6032077450279927
3647,0.6974523816163998
3648,0.5176745191126444
3649,0.10884021563779922
3650,0.9384370814735209
3651,0.2284262985950991
3652,0.8221425529414463
3653,0.8064186525172738
3654,0.6052335354413436
3655,0.012844701817339765
3656,0.5444521781334647
3657,0.28632194454849014
3658,0.9617481122242267
3659,0.2864844105466555
3660,0.08264792354019046
3661,0.441035301632991
3662,0.33096277849741806
3663,0.25681338672681553
3664,0.8886683173173971
3665,0.32462481086884565
3666,0.6813569086015783
3667,0.7450400430135882
3668,0.467153779042878
3669,0.5998093602979924
3670,0.24206943880719334
3671,0.6720791515261381
3672,0.12074278751430523
3673,0.9599939030363375
3674,0.2719566170978981
3675,0.8494256609905844
3676,0.759369767301897
3677,0.28987621956116216
3678,0.5401007554825071
3679,0.9621102491132502
3680,0.14256614298045367
3681,0.07981836135039966
3682,0.321315830050511
3683,0.7249822752061666
3684,0.7860681011630629
3685,0.4072136066987515
3686,0.7815584066522562
3687,0.9872058829525091
3688,0.6106269204249312
3689,0.03733548338841952
3690,0.23133289872416873
3691,0.2903994118941564
3692,0.7751059090312035
3693,0.43111247209287007
3694,0.3290795793537825
3695,0.3777668408864464
3696,0.11933233686648925
3697,0.39401709086200953
3698,0.8656791919710985
3699,0.9409566753762841
3700,0.6397646769697479
3701,0.003594430512854796
3702,0.10733045437669131
3703,0.7006008627114537
3704,0.9278489035604046
3705,0.12129800401707458
3706,0.6874516248982103
3707,0.047359778682196985
3708,0.42571924548400286
3709,0.9439020685401733
3710,0.2336977961185519
3711,0.711967074754284
3712,0.3164893467950368
3713,0.5949951651455168
3714,0.3206050236755511
3715,0.3288067143003841
3716,0.6015107151150544
3717,0.5182571883608186
3718,0.6646669816570956
3719,0.6422220605568062
